0.0993688151100229,0.196392621604504
0.197565125912275,0.29127008200954
0.294655153248788,0.384088011709629
0.390677156176195,0.474915950085061
0.485660346193207,0.563813169713268
0.579629207812085,0.650832435163692
0.672605269978327,0.736021918608751
0.764608009804421,0.819426300546998
0.855655376531865,0.90108746203328
0.945764122735193,0.981044951032898
1.03495002737455,1.0593363147158
1.12322805360086,1.13599734695956
1.21061246490545,1.21106228028931
1.29711691349754,1.28456393902326
1.38275450943242,1.3565338654757
1.46753787602465,1.42700242571566
1.5514791951844,1.49599890034053
1.63459024520332,1.56355156343852
1.71688243275271,1.62968775200706
1.79836682035307,1.69443392821533
1.87905415026808,1.75781573483348
1.95895486548779,1.81985804566117
2.03807912834262,1.88058501158432
2.11643683715863,1.94002010237445
2.19403764125361,1.99818614519271
2.27089095453025,2.05510536011422
2.34700596786782,2.11079939285693
2.42239166046985,2.16528934488634
2.49705681029352,2.21859580179436
2.57101000368666,2.27073885907335
2.64425964430193,2.32173814634637
2.71681396137526,2.37161284983025
2.78868101743072,2.42038173347636
2.85986871547414,2.46806315807362
2.93038480570481,2.5146750997395
3.00023689180869,2.56023516674557
3.06943243685587,2.60476061521799
3.13797876883529,2.64826836381811
3.20588308585627,2.6907750080104
3.27315246105653,2.73229683182696
3.33979384719865,2.7728498214219
3.40581408104202,2.81244967474086
3.47121988743135,2.85111181261934
3.5360178831727,2.88885138935084
3.60021458071383,2.92568330029014
3.6638163915897,2.96162219197505
3.72682962971683,2.99668246904917
3.78926051448868,3.03087830247513
3.85111517372287,3.06422363632161
3.9123996464493,3.09673219448619
3.97311988555688,3.12841748659655
4.03328176029912,3.15929281487531
4.09289105869299,3.189371277671
4.15195348976097,3.21866577716375
4.2104746857094,3.24718902223652
4.26846020396363,3.27495353361556
4.32591552911478,3.30197164875522
4.38284607478297,3.32825552536461
4.43925718538237,3.35381714518618
4.49515413780214,3.37866831797508
4.55054214301485,3.40282068508195
4.60542634761294,3.42628572254721
4.65981183527242,3.44907474336552
4.71370362813751,3.47119890230327
4.76710668817294,3.492669197012
4.8200259184307,3.51349647190283
4.87246616428,3.53369141962769
4.92443221456864,3.55326458453324
4.97592880275028,3.57222636390433
5.02696060794891,3.59058701262138
5.077532256014,3.60835664124411
5.12764832047573,3.6255452223489
5.1773133235216,3.64216258946735
5.22653173689278,3.65821844118347
5.27530798277523,3.67372234090869
5.32364643462929,3.68868372108117
5.37155141801996,3.70311188255289
5.41902721138602,3.71701599801841
5.46607804680397,3.73040511348131
5.51270811072249,3.74328814743755
5.55892154464147,3.75567389709815
5.6047224458256,3.76757103562267
5.65011486794153,3.7789881153922
5.6951028216962,3.78993357026364
5.73969027546401,3.80041571498621
5.78388115587082,3.81044274784771
5.82767934837482,3.82002275317564
5.87108869784273,3.82916369979513
5.91411300907638,3.83787344442853
5.95675604734781,3.84615973442736
5.99902153893492,3.85403020445106
6.040913171592,3.86149238107468
6.08243459504441,3.86855368601721
6.12358942149141,3.87522143192302
